tfidfScore,titleScore,positionScore,lenScore
0.360427775553,0.0,0.14,0.14893617021276595
0.568227549394,0.0,0.14,0.06382978723404255
0.37023068113,0.0,0.14,0.14893617021276595
0.281072460115,0.0,0.14,0.2553191489361702
0.401303231716,0.0,0.14,0.1276595744680851
0.214064863324,0.14285714285714285,0.14,0.425531914893617
0.208217842593,0.0,0.14,0.44680851063829785
0.203091506725,0.0,0.14,0.48936170212765956
0.295035914941,0.0,0.14,0.23404255319148937
1.0,0.0,0.14,0.02127659574468085
0.209685459733,0.0,0.14,0.425531914893617
0.205812827462,0.0,0.14,0.44680851063829785
0.369937509298,0.0,0.14,0.14893617021276595
0.331294281615,0.0,0.14,0.19148936170212766
0.268131374167,0.0,0.14,0.2765957446808511
0.330006816321,0.0,0.14,0.19148936170212766
0.342571787536,0.14285714285714285,0.14,0.1702127659574468
0.400254050891,0.0,0.14,0.1276595744680851
0.400791108608,0.0,0.08,0.1276595744680851
0.291151751171,0.0,0.08,0.23404255319148937
0.373449053083,0.0,0.08,0.14893617021276595
0.347858514637,0.0,0.08,0.1702127659574468
0.444341689348,0.0,0.08,0.10638297872340426
0.395980420212,0.0,0.08,0.1276595744680851
0.546887566646,0.0,0.08,0.06382978723404255
0.295419327237,0.0,0.08,0.23404255319148937
0.402235796054,0.0,0.08,0.1276595744680851
0.292503835125,0.0,0.08,0.23404255319148937
0.706230014563,0.0,0.08,0.0425531914893617
0.321392001377,0.0,0.08,0.19148936170212766
0.311638262868,0.14285714285714285,0.08,0.2127659574468085
0.348362490535,0.0,0.08,0.1702127659574468
0.433152446151,0.0,0.08,0.10638297872340426
0.223063507362,0.0,0.08,0.40425531914893614
0.440454471111,0.0,0.08,0.10638297872340426
0.391141434511,0.0,0.08,0.1276595744680851
0.569935431083,0.0,0.08,0.06382978723404255
0.167882299849,0.0,0.08,0.5957446808510638
1.0,0.14285714285714285,0.08,0.02127659574468085
0.567751030127,0.0,0.08,0.06382978723404255
0.577024817467,0.0,0.08,0.06382978723404255
1.0,0.0,0.08,0.02127659574468085
0.270750330045,0.14285714285714285,0.08,0.2765957446808511
0.706979751587,0.0,0.08,0.0425531914893617
0.329696966542,0.14285714285714285,0.08,0.19148936170212766
0.705136448145,0.0,0.05,0.0425531914893617
1.0,0.0,0.05,0.02127659574468085
0.281225509942,0.14285714285714285,0.05,0.2553191489361702
0.163619363981,0.14285714285714285,0.05,0.6595744680851063
0.687768310308,0.0,0.05,0.0425531914893617
0.292782405561,0.0,0.05,0.23404255319148937
0.273058470625,0.0,0.05,0.2765957446808511
0.488508060575,0.0,0.05,0.0851063829787234
0.401400138934,0.0,0.05,0.1276595744680851
0.225138482638,0.0,0.05,0.3404255319148936
0.376079248531,0.0,0.05,0.14893617021276595
0.425053730607,0.0,0.05,0.0851063829787234
0.22493737936,0.14285714285714285,0.05,0.40425531914893614
0.280571686725,0.0,0.05,0.2553191489361702
0.247169722803,0.0,0.05,0.3404255319148936
0.370479417699,0.0,0.05,0.14893617021276595
0.269409365379,0.0,0.05,0.2765957446808511
0.330696350998,0.0,0.05,0.19148936170212766
0.267263131646,0.0,0.05,0.2765957446808511
0.249741122127,0.0,0.05,0.2978723404255319
0.347386021167,0.0,0.05,0.1702127659574468
0.547246237596,0.0,0.05,0.06382978723404255
0.436464887857,0.14285714285714285,0.05,0.10638297872340426
0.272830775151,0.0,0.05,0.2765957446808511
0.223135692378,0.0,0.05,0.3829787234042553
0.375820385558,0.0,0.05,0.14893617021276595
0.329129076666,0.0,0.05,0.19148936170212766
0.309185045958,0.0,0.04,0.2127659574468085
0.342669326812,0.0,0.04,0.1702127659574468
1.0,0.0,0.04,0.02127659574468085
0.347908601165,0.0,0.04,0.1702127659574468
0.346225297078,0.0,0.04,0.1702127659574468
0.445210087299,0.0,0.04,0.10638297872340426
0.23190194719,0.0,0.04,0.3617021276595745
0.309035718441,0.0,0.04,0.2127659574468085
0.313652893528,0.0,0.04,0.1702127659574468
0.271552244058,0.0,0.04,0.2765957446808511
0.343066664413,0.0,0.04,0.1702127659574468
0.249762626489,0.0,0.04,0.3191489361702128
0.406556646029,0.0,0.04,0.1276595744680851
0.285385631025,0.0,0.04,0.2553191489361702
0.365745821169,0.0,0.04,0.14893617021276595
0.295120915229,0.0,0.04,0.23404255319148937
0,0.0,0.04,0.0
1.0,0.0,0.04,0.02127659574468085
1.0,0.0,0.04,0.02127659574468085
0.700420260429,0.0,0.04,0.0425531914893617
0.225324698969,0.14285714285714285,0.04,0.40425531914893614
0.497854717076,0.0,0.04,0.0851063829787234
0.351887006313,0.14285714285714285,0.04,0.1702127659574468
0.306313496828,0.14285714285714285,0.04,0.2127659574468085
0.237920273753,0.0,0.04,0.3617021276595745
0.312163892388,0.14285714285714285,0.04,0.2127659574468085
0.575461586316,0.0,0.04,0.06382978723404255
0.699714481831,0.0,0.06,0.0425531914893617
0.574763149023,0.0,0.06,0.06382978723404255
0.271068736911,0.0,0.06,0.2553191489361702
0.212461023813,0.0,0.06,0.44680851063829785
0.571843226751,0.0,0.06,0.06382978723404255
0.293211926113,0.0,0.06,0.23404255319148937
0.69184961915,0.0,0.06,0.0425531914893617
0.699702084064,0.0,0.06,0.0425531914893617
0.330155539844,0.14285714285714285,0.06,0.19148936170212766
0.574319938819,0.0,0.06,0.06382978723404255
0.217392011693,0.0,0.06,0.40425531914893614
0.355525881052,0.0,0.06,0.10638297872340426
0.574077129364,0.0,0.06,0.06382978723404255
0.569340467453,0.14285714285714285,0.06,0.06382978723404255
0.193825167011,0.0,0.06,0.46808510638297873
0.329196693169,0.0,0.06,0.19148936170212766
0.569340467453,0.14285714285714285,0.06,0.06382978723404255
0.438741117716,0.0,0.06,0.10638297872340426
0.328023301231,0.0,0.06,0.19148936170212766
0.244911507836,0.0,0.06,0.2978723404255319
0.225689088043,0.0,0.06,0.40425531914893614
0.237430532189,0.14285714285714285,0.06,0.3617021276595745
0.496395386755,0.14285714285714285,0.06,0.0851063829787234
0.28605744491,0.0,0.06,0.2553191489361702
0.3473912552,0.0,0.06,0.1702127659574468
0.692225515842,0.0,0.06,0.0425531914893617
0.296529950066,0.14285714285714285,0.06,0.23404255319148937
0.335295991972,0.14285714285714285,0.04,0.1702127659574468
0.568377951781,0.0,0.04,0.06382978723404255
0.401758298278,0.0,0.04,0.1276595744680851
0.404754156868,0.0,0.04,0.1276595744680851
0.400584374865,0.0,0.04,0.1276595744680851
0.469961561263,0.0,0.04,0.0851063829787234
0.562609453996,0.0,0.04,0.06382978723404255
0.442034655809,0.0,0.04,0.10638297872340426
0.405284528931,0.0,0.04,0.1276595744680851
0.296812473373,0.0,0.04,0.23404255319148937
0.441113752127,0.0,0.04,0.10638297872340426
0.69719594717,0.0,0.04,0.0425531914893617
0.34636797756,0.0,0.04,0.1702127659574468
0.389032319188,0.0,0.04,0.1276595744680851
0.369251917515,0.0,0.04,0.14893617021276595
0.29288575866,0.0,0.04,0.23404255319148937
0.305082221329,0.0,0.04,0.2127659574468085
0.244118353352,0.14285714285714285,0.04,0.3404255319148936
0.296781046824,0.14285714285714285,0.04,0.23404255319148937
0.214815974236,0.0,0.04,0.44680851063829785
0.223957597333,0.14285714285714285,0.04,0.3617021276595745
0.435649716854,0.0,0.04,0.10638297872340426
0.231904330499,0.0,0.04,0.3617021276595745
0.494220674038,0.0,0.04,0.0851063829787234
0.305961963534,0.14285714285714285,0.04,0.2127659574468085
1.0,0.0,0.04,0.02127659574468085
0.49596747756,0.0,0.04,0.0851063829787234
0.212274226759,0.0,0.04,0.44680851063829785
0.280686594546,0.0,0.04,0.2127659574468085
0.493470326066,0.0,0.04,0.0851063829787234
0.233772055246,0.0,0.04,0.3404255319148936
0.205793966495,0.0,0.04,0.44680851063829785
0.18234455889,0.0,0.04,0.574468085106383
0.427483439445,0.0,0.04,0.10638297872340426
0.496649309993,0.0,0.04,0.0851063829787234
0.668728351593,0.0,0.04,0.0425531914893617
0.573129683733,0.0,0.04,0.06382978723404255
0.164893912998,0.0,0.04,0.46808510638297873
0.354793765715,0.0,0.04,0.14893617021276595
0.443388736248,0.0,0.04,0.10638297872340426
0.278737743696,0.0,0.04,0.2553191489361702
0.165012655239,0.14285714285714285,0.04,0.6595744680851063
0.270497406522,0.0,0.04,0.2553191489361702
0.312756633759,0.0,0.04,0.2127659574468085
0.305102074146,0.0,0.04,0.2127659574468085
0.312437577546,0.0,0.04,0.2127659574468085
0.385889232159,0.0,0.04,0.1276595744680851
0.286331430078,0.0,0.04,0.23404255319148937
0.395586835841,0.0,0.04,0.1276595744680851
0.43529316783,0.0,0.04,0.10638297872340426
0.271952732156,0.0,0.04,0.2553191489361702
1.0,0.0,0.04,0.02127659574468085
0.358829296061,0.0,0.04,0.14893617021276595
0.250890911619,0.0,0.04,0.3191489361702128
0.328381240368,0.0,0.15,0.19148936170212766
0,0.0,0.15,0.0
0.400280574958,0.14285714285714285,0.15,0.1276595744680851
0.395350456238,0.0,0.15,0.1276595744680851
0.236539005357,0.0,0.15,0.3617021276595745
0.404167766372,0.0,0.15,0.1276595744680851
0.325945032967,0.0,0.15,0.19148936170212766
0.364454950605,0.0,0.15,0.14893617021276595
0.703805625439,0.0,0.15,0.0425531914893617
0.567526419957,0.0,0.15,0.06382978723404255
0.27394975378,0.0,0.15,0.2765957446808511
0.264309561501,0.0,0.15,0.2553191489361702
0.319783631712,0.0,0.15,0.1702127659574468
0.258282499654,0.0,0.15,0.2978723404255319
0.258962139487,0.0,0.15,0.2978723404255319
0.342763021588,0.0,0.15,0.1702127659574468
0.349316630512,0.0,0.15,0.1702127659574468
0.310955110192,0.0,0.15,0.2127659574468085
0.340118922293,0.0,0.15,0.1702127659574468
0.340531647205,0.0,0.15,0.1702127659574468
1.0,0.0,0.15,0.02127659574468085
0.44306127429,0.0,0.15,0.10638297872340426
0.290273369713,0.0,0.15,0.23404255319148937
0.423896819353,0.0,0.15,0.0851063829787234
0.40060544759,0.0,0.15,0.1276595744680851
0.554417481025,0.0,0.15,0.06382978723404255
1.0,0.0,0.15,0.02127659574468085
0.273823347229,1.0,0.17,0.40625
0.441096186638,0.0,0.17,0.15625
0.329773757193,0.2,0.17,0.28125
0.181941120275,0.4,0.17,0.90625
0.207902129207,0.2,0.17,0.65625
0.203880695457,0.0,0.17,0.6875
0.434082263708,0.2,0.17,0.15625
0.707089692354,0.0,0.17,0.0625
0.327080993189,0.0,0.17,0.28125
0.208244614658,0.4,0.17,0.65625
0.244737554342,0.0,0.17,0.5
0.253651007016,0.0,0.17,0.46875
0.226053113216,0.0,0.17,0.59375
0.178557143857,0.2,0.17,0.75
0.310185940564,0.0,0.17,0.3125
0.372756034136,0.0,0.17,0.21875
0.326847871145,0.0,0.17,0.28125
0.243500663899,0.0,0.17,0.5
0.347945738584,0.0,0.17,0.25
0.25758066888,0.0,0.17,0.40625
0.345363557339,0.0,0.17,0.25
0.252598035336,0.0,0.23,0.46875
0.228457636303,0.2,0.23,0.5625
0.229601658004,0.0,0.23,0.53125
0.312817853689,0.0,0.23,0.3125
0.299131970514,0.2,0.23,0.34375
0.272567620644,0.0,0.23,0.40625
0.236595236203,0.0,0.23,0.53125
0.439155566692,0.0,0.23,0.15625
0.197187333622,0.0,0.23,0.6875
0.322590162357,0.0,0.23,0.28125
0.311082030833,0.0,0.23,0.3125
0.244774035178,0.0,0.23,0.5
0.251226897751,0.0,0.23,0.4375
0.401934087276,0.0,0.23,0.1875
0.260990179011,0.0,0.23,0.4375
0.215822186321,0.0,0.23,0.5625
0.436862236261,0.0,0.23,0.15625
0.572053740422,0.0,0.23,0.09375
0.329561769962,0.0,0.23,0.21875
0.285796097169,0.0,0.23,0.375
0.270096006302,0.0,0.23,0.40625
0.443742460012,0.0,0.23,0.15625
0.225310189944,0.0,0.14,0.59375
0.322097205453,0.0,0.14,0.28125
0.201535763948,0.4,0.14,0.71875
0.298606307669,0.0,0.14,0.34375
0.328550711274,0.0,0.14,0.28125
0.258678556635,0.0,0.14,0.40625
0.330445521408,0.0,0.14,0.28125
0.213916067282,0.2,0.14,0.46875
0.28529865543,0.0,0.14,0.375
0.262761549226,0.0,0.14,0.4375
0.490179516375,0.0,0.14,0.125
0.245647863547,0.2,0.14,0.46875
0.261530182191,0.0,0.14,0.4375
0.280391786247,0.0,0.14,0.375
0.271437476461,0.2,0.14,0.40625
0.237802940256,0.0,0.14,0.53125
0.498796217144,0.0,0.14,0.125
0.348972506821,0.0,0.14,0.25
0.182497432777,0.4,0.14,0.90625
0.37418582184,0.0,0.14,0.21875
0.209373494699,0.0,0.14,0.65625
0.442049598694,0.0,0.14,0.15625
0.325209584501,0.2,0.08,0.28125
0.705307394266,0.0,0.08,0.0625
0.291755545139,0.0,0.08,0.3125
0.185621461383,0.4,0.08,0.84375
0.254222985889,0.0,0.08,0.4375
1.0,0.0,0.08,0.03125
0.195037587829,0.0,0.08,0.71875
0.288788932291,0.0,0.08,0.34375
0.281366683543,0.0,0.08,0.375
0.324562586016,0.0,0.08,0.28125
0.491780072451,0.0,0.08,0.125
0.350871685892,0.0,0.08,0.25
0.210649863563,0.0,0.08,0.6875
0.281311649084,0.0,0.08,0.3125
0.350133949891,0.0,0.08,0.25
0.237484778677,0.2,0.08,0.4375
0.494996182621,0.0,0.08,0.125
0.703923583031,0.0,0.08,0.0625
0.494686923921,0.0,0.08,0.125
0.221000923961,0.0,0.08,0.625
0.270846020717,0.0,0.08,0.40625
0.442507237196,0.0,0.08,0.15625
0.363986151559,0.0,0.05,0.21875
0.274108877549,0.0,0.05,0.40625
0.703161150217,0.0,0.05,0.0625
0.310337485373,0.0,0.05,0.3125
1.0,0.0,0.05,0.03125
0.404032533367,0.2,0.05,0.1875
0.438718855381,0.0,0.05,0.15625
0.212976779966,0.6,0.05,0.65625
0.263068336461,0.2,0.05,0.4375
0.260017282019,0.0,0.05,0.375
0.280143452187,0.2,0.05,0.375
0.200470317965,0.6,0.05,0.71875
0.247715053149,0.0,0.05,0.5
0.350133949891,0.0,0.05,0.25
0.188311300861,0.0,0.05,0.75
1.0,0.0,0.05,0.03125
0.312977214158,0.0,0.05,0.3125
0.306212577555,0.2,0.05,0.28125
0.245003467798,0.0,0.05,0.46875
0.442049598694,0.0,0.05,0.15625
0.435925763845,0.0,0.05,0.15625
0.49592295289,0.0,0.05,0.125
0.494686923921,0.0,0.04,0.125
0.306383788586,0.0,0.04,0.3125
0.572366485993,0.0,0.04,0.09375
0.468244671822,0.0,0.04,0.09375
0.172432929021,0.4,0.04,0.90625
0.274765907572,0.2,0.04,0.40625
0.367441937327,0.0,0.04,0.1875
0.224352057827,0.4,0.04,0.59375
0.341208778322,0.2,0.04,0.25
0.705307394266,0.0,0.04,0.0625
0.37272215741,0.0,0.04,0.21875
0.270846020717,0.0,0.04,0.40625
0.252950311771,0.4,0.04,0.4375
0.249231464588,0.2,0.04,0.40625
0.280143452187,0.2,0.04,0.375
0.200854614998,0.4,0.04,0.75
0.272385120392,0.0,0.04,0.40625
0.345753896981,0.0,0.04,0.25
0.442064112425,0.0,0.04,0.15625
0.34873329103,0.2,0.04,0.25
0.158510155277,0.2,0.04,1.0
0.434905791283,0.0,0.04,0.15625
0.341229915619,0.0,0.06,0.25
0.218649269027,0.4,0.06,0.53125
0.270661083552,0.6,0.06,0.40625
0.327773137225,0.0,0.06,0.28125
0.325668055564,0.0,0.06,0.25
1.0,0.0,0.06,0.03125
0.440780049562,0.0,0.06,0.15625
0.346575349569,0.0,0.06,0.25
0.487372465432,0.0,0.06,0.125
0.313149774075,0.0,0.06,0.3125
0.209530728683,0.0,0.06,0.625
0.373087657349,0.2,0.06,0.21875
0.492550082505,0.0,0.06,0.125
0.282277548065,0.0,0.06,0.375
0.246466954239,0.2,0.06,0.5
0.246680810054,0.0,0.06,0.46875
0.241736453772,0.6,0.06,0.46875
0.676861822605,0.0,0.06,0.0625
0.192810846063,0.0,0.06,0.8125
1.0,0.0,0.06,0.03125
0.706441670656,0.0,0.06,0.0625
0.443524610996,0.0,0.06,0.15625
0.706796467304,0.0,0.04,0.0625
0.489628590643,0.0,0.04,0.125
0.570856799682,0.0,0.04,0.09375
0.402733623981,0.0,0.04,0.1875
0.244376490824,0.0,0.04,0.5
0.266446736952,0.0,0.04,0.375
0.439930617809,0.0,0.04,0.15625
1.0,0.0,0.04,0.03125
0.22983463688,0.2,0.04,0.5625
0.312431633472,0.2,0.04,0.3125
0.173122280548,0.0,0.04,0.96875
0.284978985786,0.0,0.04,0.375
0.251326698278,0.2,0.04,0.4375
0.177677963674,0.4,0.04,0.9375
0.19961675629,0.2,0.04,0.6875
0.278172783554,0.2,0.04,0.3125
0.237905455863,0.0,0.04,0.53125
0.312515616417,0.0,0.04,0.3125
0.313724526763,0.2,0.04,0.3125
0.201110251248,0.0,0.04,0.6875
0.492313787341,0.2,0.04,0.125
0.226275718387,0.2,0.04,0.53125
0.441500037909,0.0,0.04,0.15625
0.397862454255,0.0,0.04,0.1875
0.270083364386,0.0,0.04,0.40625
0.575187285741,0.0,0.04,0.09375
1.0,0.0,0.04,0.03125
0.359305654963,0.0,0.04,0.1875
0.236595237956,0.0,0.04,0.53125
0.20943868243,0.2,0.04,0.5625
0.297120775689,0.0,0.04,0.34375
0.259254961142,0.0,0.04,0.4375
0.198868699372,0.2,0.04,0.75
0.337512723037,0.0,0.04,0.21875
0.311300228536,0.2,0.04,0.3125
0.254249305526,0.0,0.04,0.46875
0.198826150525,0.0,0.04,0.65625
0.221011781693,0.0,0.04,0.625
0.308083613217,0.0,0.04,0.3125
0.442965489626,0.0,0.04,0.15625
0.189801369,0.2,0.04,0.84375
0.389184939861,0.0,0.04,0.15625
0.436519956589,0.0,0.04,0.15625
0.281035331388,0.0,0.04,0.375
0.261278772583,0.0,0.15,0.40625
0.213415935636,0.0,0.15,0.65625
0.218709565307,0.0,0.15,0.59375
1.0,0.0,0.15,0.03125
0.329881942934,0.0,0.15,0.28125
0.220206720134,0.0,0.15,0.5625
0.27225599266,0.0,0.15,0.40625
1.0,0.0,0.15,0.03125
0.231087507059,0.2,0.15,0.5625
0.270230027346,0.0,0.15,0.40625
0.180862237034,0.2,0.15,0.875
0.245002652208,0.0,0.15,0.46875
0.293168852275,0.0,0.15,0.34375
0.263782254287,0.0,0.15,0.4375
0.224182825122,0.0,0.15,0.5625
0.25971748467,0.2,0.15,0.4375
0.487686872482,0.0,0.15,0.125
0.243955705315,0.2,0.15,0.5
1.0,0.0,0.15,0.03125
0.207325065136,0.0,0.15,0.625
0.252806157867,0.0,0.15,0.46875
0.193912840315,0.6,0.15,0.65625
0.254140853882,0.5,0.17,0.46875
0.203898098658,0.3333333333333333,0.17,0.6875
0.238164592534,0.16666666666666666,0.17,0.5
0.244009049609,0.0,0.17,0.5
0.347156753764,0.16666666666666666,0.17,0.25
0.345732143149,0.16666666666666666,0.17,0.25
0.26353327013,0.16666666666666666,0.17,0.40625
0.211340097917,0.3333333333333333,0.17,0.5625
0.253325673938,0.16666666666666666,0.17,0.46875
0.225416770107,0.16666666666666666,0.17,0.59375
0.267873032735,0.16666666666666666,0.23,0.40625
0.291627626527,0.0,0.23,0.34375
0.262299453574,0.16666666666666666,0.23,0.4375
0.282072496685,0.16666666666666666,0.23,0.34375
0.283053985486,0.0,0.23,0.375
0.169166353345,0.3333333333333333,0.23,0.78125
0.297469315204,0.16666666666666666,0.23,0.34375
0.322993665934,0.16666666666666666,0.23,0.28125
0.295226416805,0.16666666666666666,0.23,0.34375
0.199028441475,0.3333333333333333,0.23,0.5625
0.232909359038,0.3333333333333333,0.14,0.4375
0.200260177255,0.16666666666666666,0.14,0.59375
0.252841644486,0.16666666666666666,0.14,0.46875
0.212844838699,0.3333333333333333,0.14,0.5625
0.253350436687,0.16666666666666666,0.14,0.4375
0.214106423987,0.3333333333333333,0.14,0.5625
0.216868889959,0.16666666666666666,0.14,0.59375
0.209347560218,0.3333333333333333,0.14,0.59375
0.437416327,0.16666666666666666,0.14,0.15625
0.217497338023,0.0,0.14,0.5625
0.273133891133,0.3333333333333333,0.08,0.40625
0.237089347313,0.16666666666666666,0.08,0.53125
0.261512577534,0.16666666666666666,0.08,0.4375
0.295739259232,0.5,0.08,0.34375
0.329676932759,0.6666666666666666,0.08,0.28125
0.705829292536,0.0,0.08,0.0625
0.191901439003,0.3333333333333333,0.08,0.65625
0.498547360301,0.16666666666666666,0.08,0.125
0.280729660934,0.16666666666666666,0.08,0.34375
0.28177137052,0.3333333333333333,0.08,0.375
0.406340554357,0.16666666666666666,0.05,0.1875
0.348361723125,0.16666666666666666,0.05,0.25
0.32861744985,0.16666666666666666,0.05,0.25
0.374123888356,0.0,0.05,0.21875
0.283946989612,0.5,0.05,0.34375
0.312255680561,0.16666666666666666,0.05,0.3125
0.237278389744,0.16666666666666666,0.05,0.5
0.166087484648,0.5,0.05,0.96875
0.285055174182,0.16666666666666666,0.05,0.375
0.176742644774,0.3333333333333333,0.05,0.84375
0.213440013783,0.16666666666666666,0.04,0.65625
0.372878308807,0.0,0.04,0.21875
0.310045272112,0.0,0.04,0.3125
0.209798827413,0.16666666666666666,0.04,0.65625
0.179695472121,0.3333333333333333,0.04,0.8125
0.30795686841,0.16666666666666666,0.04,0.3125
0.648852050304,0.0,0.04,0.0625
0.237864986993,0.16666666666666666,0.04,0.5
0.230621259879,0.16666666666666666,0.04,0.53125
0.297585923563,0.16666666666666666,0.04,0.34375
0.326626590557,0.16666666666666666,0.06,0.28125
0.261887061809,0.16666666666666666,0.06,0.4375
0.292207975279,0.16666666666666666,0.06,0.34375
0.262091855918,0.16666666666666666,0.06,0.4375
0.267680355658,0.3333333333333333,0.06,0.375
0.17364294529,0.3333333333333333,0.06,0.625
0.150194750633,0.3333333333333333,0.06,1.0
0.302620147169,0.16666666666666666,0.06,0.3125
0.281519395113,0.3333333333333333,0.06,0.3125
0.348828017712,0.16666666666666666,0.06,0.25
0.225902044459,0.5,0.04,0.59375
0.365670038121,0.0,0.04,0.21875
0.295739259232,0.5,0.04,0.34375
0.329676932759,0.6666666666666666,0.04,0.28125
0.249454286695,0.5,0.04,0.46875
0.265513556699,0.3333333333333333,0.04,0.375
0.279627913778,0.16666666666666666,0.04,0.34375
0.491313785315,0.16666666666666666,0.04,0.125
0.297008651224,0.16666666666666666,0.04,0.34375
0.328493628651,0.16666666666666666,0.04,0.25
0.372544922999,0.16666666666666666,0.04,0.21875
0.237193773775,0.16666666666666666,0.04,0.53125
0.211871221662,0.3333333333333333,0.04,0.625
0.235949410235,0.16666666666666666,0.04,0.53125
0.343916615471,0.0,0.04,0.25
0.272166280792,0.16666666666666666,0.04,0.40625
0.372584666525,0.0,0.04,0.21875
0.249867940588,0.5,0.04,0.4375
1.0,0.0,0.04,0.03125
0.31311109066,0.0,0.04,0.3125
0.214189840853,0.16666666666666666,0.15,0.625
0.251128596067,0.0,0.15,0.46875
0.230050170246,0.16666666666666666,0.15,0.53125
0.231563619028,0.0,0.15,0.375
0.218380074291,0.0,0.15,0.53125
0.293508109721,0.16666666666666666,0.15,0.34375
0.572559356689,0.0,0.15,0.09375
0.208691586554,0.3333333333333333,0.15,0.625
0.201871638497,0.16666666666666666,0.15,0.65625
0.325975325372,0.0,0.15,0.28125
0.295341285792,0.16666666666666666,0.15,0.34375
0.200119379908,0.3333333333333333,0.17,0.8571428571428571
0.252586163084,0.3333333333333333,0.17,0.5357142857142857
0.292955752123,0.0,0.17,0.39285714285714285
1.0,0.0,0.17,0.03571428571428571
0.343212492764,0.0,0.17,0.2857142857142857
0.219577532481,0.0,0.17,0.6071428571428571
0.322264220979,0.3333333333333333,0.17,0.32142857142857145
0.24570915848,0.5555555555555556,0.17,0.5714285714285714
0.211693206294,0.3333333333333333,0.17,0.7857142857142857
0.218632421211,0.3333333333333333,0.17,0.6785714285714286
0.181658695452,0.6666666666666666,0.17,0.8571428571428571
0.265040135632,0.0,0.23,0.42857142857142855
0.44334154129,0.0,0.23,0.17857142857142858
0.361992831741,0.0,0.23,0.25
0.43464589715,0.0,0.23,0.17857142857142858
0.703344166279,0.0,0.23,0.07142857142857142
0.358821264335,0.0,0.23,0.25
0.333561601383,0.0,0.23,0.25
0.253268575126,0.0,0.23,0.39285714285714285
0.5,0.0,0.23,0.07142857142857142
0.363190048507,0.1111111111111111,0.23,0.25
0.575649480025,0.1111111111111111,0.23,0.10714285714285714
0.474096018821,0.0,0.23,0.14285714285714285
0.368056659188,0.0,0.14,0.25
0.306522599525,0.0,0.14,0.32142857142857145
0.572172522545,0.0,0.14,0.10714285714285714
